image_file,mask_file,curated_keep,status,reason,review_records,review_actions,gt_reliable_values,prediction_plausible_values
15_242_208_18_23_jpg.rf.b0029b4cb0ea1cceca909f81cd90b62e.jpg,15_242_208_18_23_jpg.rf.b0029b4cb0ea1cceca909f81cd90b62e.npz,False,label_problem,manual_label_fix_needed,1,label_problem,N,Y
15_242_208_18_9_jpg.rf.9802e96f8e362e037cf73954d90cf0ec.jpg,15_242_208_18_9_jpg.rf.9802e96f8e362e037cf73954d90cf0ec.npz,False,label_problem,manual_label_fix_needed,1,label_problem,N,Y
15_242_208_198_52_jpg.rf.9cef99188be2bec8e3a60bd7d6c47c42.jpg,15_242_208_198_52_jpg.rf.9cef99188be2bec8e3a60bd7d6c47c42.npz,False,excluded,manual_exclude_eval,1,exclude_eval,N,N
15_242_208_199_29_jpg.rf.d70ea5be159f32f2f775770b505bc235.jpg,15_242_208_199_29_jpg.rf.d70ea5be159f32f2f775770b505bc235.npz,False,excluded,manual_exclude_eval,2,exclude_eval|label_problem,N,N
15_242_208_19_13_jpg.rf.005876ff63ddc776ca366ff261023f6c.jpg,15_242_208_19_13_jpg.rf.005876ff63ddc776ca366ff261023f6c.npz,False,excluded,manual_exclude_eval,2,exclude_eval|label_problem,N,N
15_242_208_19_17_jpg.rf.11ae2f4f37889f526f0d7448c6a71ae9.jpg,15_242_208_19_17_jpg.rf.11ae2f4f37889f526f0d7448c6a71ae9.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_19_7_jpg.rf.d5ed7aeab3c793d49a5820591cb314bb.jpg,15_242_208_19_7_jpg.rf.d5ed7aeab3c793d49a5820591cb314bb.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_20_11_jpg.rf.4f19052609cd4f6d39146486fa69de3f.jpg,15_242_208_20_11_jpg.rf.4f19052609cd4f6d39146486fa69de3f.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_20_23_jpg.rf.0033de25744dea9fd9c370beab5f5a81.jpg,15_242_208_20_23_jpg.rf.0033de25744dea9fd9c370beab5f5a81.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_20_27_jpg.rf.79a9f5d91d78c8ab83d4183b7c6a166e.jpg,15_242_208_20_27_jpg.rf.79a9f5d91d78c8ab83d4183b7c6a166e.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_21_16_jpg.rf.e983504c5acc162325fd707cd83bc559.jpg,15_242_208_21_16_jpg.rf.e983504c5acc162325fd707cd83bc559.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_21_17_jpg.rf.bf34a7204e662bbc844d5da7c1d37b7e.jpg,15_242_208_21_17_jpg.rf.bf34a7204e662bbc844d5da7c1d37b7e.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_22_14_jpg.rf.ed42578d9560659e6401097149c4eb08.jpg,15_242_208_22_14_jpg.rf.ed42578d9560659e6401097149c4eb08.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_22_23_jpg.rf.e60b5393b576323d30ef976bf14baa56.jpg,15_242_208_22_23_jpg.rf.e60b5393b576323d30ef976bf14baa56.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_22_25_jpg.rf.fd753629d16d41c29bb56c642f5e104e.jpg,15_242_208_22_25_jpg.rf.fd753629d16d41c29bb56c642f5e104e.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_22_27_jpg.rf.2a39ef1006226fbda30ad677d7a774c0.jpg,15_242_208_22_27_jpg.rf.2a39ef1006226fbda30ad677d7a774c0.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_23_13_jpg.rf.2d8073d957a570d4ae86adfdf7747b27.jpg,15_242_208_23_13_jpg.rf.2d8073d957a570d4ae86adfdf7747b27.npz,True,reviewed_trusted,gt_reliable_and_no_label_exclusion,2,model_error,Y,N
15_242_208_23_16_jpg.rf.dae0f3b7a08d1d930f5007fbb703c7b2.jpg,15_242_208_23_16_jpg.rf.dae0f3b7a08d1d930f5007fbb703c7b2.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_23_23_jpg.rf.79b8586dfa2203ece5169f67575f36c8.jpg,15_242_208_23_23_jpg.rf.79b8586dfa2203ece5169f67575f36c8.npz,False,label_problem,manual_label_fix_needed,1,label_problem,N,Y
15_242_208_23_27_jpg.rf.b35919971f26b4f313fa41ee40f30df5.jpg,15_242_208_23_27_jpg.rf.b35919971f26b4f313fa41ee40f30df5.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_25_18_jpg.rf.642e7957fc6cd100bc2e3253730b7600.jpg,15_242_208_25_18_jpg.rf.642e7957fc6cd100bc2e3253730b7600.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_25_23_jpg.rf.c0308c12bc9c967491aac54cfd4df19b.jpg,15_242_208_25_23_jpg.rf.c0308c12bc9c967491aac54cfd4df19b.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_25_26_jpg.rf.e663fca14e63d9e81e9584d4cb887a89.jpg,15_242_208_25_26_jpg.rf.e663fca14e63d9e81e9584d4cb887a89.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_26_12_jpg.rf.8bf61e2e7b936cfe2c1cb9eb89ff6eeb.jpg,15_242_208_26_12_jpg.rf.8bf61e2e7b936cfe2c1cb9eb89ff6eeb.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_26_13_jpg.rf.52a22a0a4a8edf2655df634d10b02ce8.jpg,15_242_208_26_13_jpg.rf.52a22a0a4a8edf2655df634d10b02ce8.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_26_15_jpg.rf.227ae4ac5937892b4f3303595b58d358.jpg,15_242_208_26_15_jpg.rf.227ae4ac5937892b4f3303595b58d358.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_26_27_jpg.rf.c48f7609d894e6a9afe0e6b0fd2c4651.jpg,15_242_208_26_27_jpg.rf.c48f7609d894e6a9afe0e6b0fd2c4651.npz,False,label_problem,manual_label_fix_needed,1,label_problem,Y,Y
15_242_208_27_10_jpg.rf.b9b5514f088b4a78229a85bb5dcfbf4e.jpg,15_242_208_27_10_jpg.rf.b9b5514f088b4a78229a85bb5dcfbf4e.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_27_15_jpg.rf.f39ff9403f3404fcf8abc9a8c784564c.jpg,15_242_208_27_15_jpg.rf.f39ff9403f3404fcf8abc9a8c784564c.npz,False,label_problem,manual_label_fix_needed,1,label_problem,N,Y
15_242_208_27_18_jpg.rf.615edf150807e4ef6e71c6136191bbb3.jpg,15_242_208_27_18_jpg.rf.615edf150807e4ef6e71c6136191bbb3.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_28_19_jpg.rf.b3e418c2ea0edd4fe810137d8855bbfd.jpg,15_242_208_28_19_jpg.rf.b3e418c2ea0edd4fe810137d8855bbfd.npz,False,label_problem,manual_label_fix_needed,1,label_problem,Y,Y
15_242_208_28_28_jpg.rf.3e786b3b43f16215d6d3ca700896842f.jpg,15_242_208_28_28_jpg.rf.3e786b3b43f16215d6d3ca700896842f.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_29_21_jpg.rf.cebe6cbe63df958bd61ac5779025873c.jpg,15_242_208_29_21_jpg.rf.cebe6cbe63df958bd61ac5779025873c.npz,False,label_problem,manual_label_fix_needed,1,label_problem,Y,Y
15_242_208_31_12_jpg.rf.67e217efd2c53835775de1c1d3d3cf1c.jpg,15_242_208_31_12_jpg.rf.67e217efd2c53835775de1c1d3d3cf1c.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_32_10_jpg.rf.a8d158932c186ff8c3a01adca20564dd.jpg,15_242_208_32_10_jpg.rf.a8d158932c186ff8c3a01adca20564dd.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_32_7_jpg.rf.c02fcd868f518be43e9944181a90b13e.jpg,15_242_208_32_7_jpg.rf.c02fcd868f518be43e9944181a90b13e.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_33_15_jpg.rf.4fae6a969fdbe99a2cc9544d797072ce.jpg,15_242_208_33_15_jpg.rf.4fae6a969fdbe99a2cc9544d797072ce.npz,False,excluded,manual_exclude_eval,2,exclude_eval|model_error,N|Y,N
15_242_208_33_19_jpg.rf.ecf342ea70ebaf870de2b1f9bdd46dc3.jpg,15_242_208_33_19_jpg.rf.ecf342ea70ebaf870de2b1f9bdd46dc3.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_33_20_jpg.rf.b66356818cf81eafa7fdb56f13d61ba0.jpg,15_242_208_33_20_jpg.rf.b66356818cf81eafa7fdb56f13d61ba0.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_35_10_jpg.rf.c26ae0677430d210e504e030f353eab5.jpg,15_242_208_35_10_jpg.rf.c26ae0677430d210e504e030f353eab5.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_35_8_jpg.rf.6845ffb02da1f73d02bef361f9a92ebc.jpg,15_242_208_35_8_jpg.rf.6845ffb02da1f73d02bef361f9a92ebc.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_36_15_jpg.rf.72e5f4afc3cf5a2ee40cc4b9d54d1a52.jpg,15_242_208_36_15_jpg.rf.72e5f4afc3cf5a2ee40cc4b9d54d1a52.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_36_25_jpg.rf.cddbffd2b7686ece1191a5be980360eb.jpg,15_242_208_36_25_jpg.rf.cddbffd2b7686ece1191a5be980360eb.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_36_8_jpg.rf.ebd2cfbee39b4e290c653f576c96f42a.jpg,15_242_208_36_8_jpg.rf.ebd2cfbee39b4e290c653f576c96f42a.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_37_20_jpg.rf.be36116b11a4033e93bfa949fdd0f1c1.jpg,15_242_208_37_20_jpg.rf.be36116b11a4033e93bfa949fdd0f1c1.npz,False,excluded,manual_exclude_eval,2,exclude_eval|model_error,N|Y,N
15_242_208_38_11_jpg.rf.e8cc00cbbffc19caa4cf7295dd9b5aab.jpg,15_242_208_38_11_jpg.rf.e8cc00cbbffc19caa4cf7295dd9b5aab.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_208_40_12_jpg.rf.df0be0ba4033f82223269d4d8fbc7a49.jpg,15_242_208_40_12_jpg.rf.df0be0ba4033f82223269d4d8fbc7a49.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_211_19_9_jpg.rf.dd2541dd48852d85119dd2da8edcc250.jpg,15_242_211_19_9_jpg.rf.dd2541dd48852d85119dd2da8edcc250.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_211_22_10_jpg.rf.4876f1d706e9cd4c575ab571409e173e.jpg,15_242_211_22_10_jpg.rf.4876f1d706e9cd4c575ab571409e173e.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_211_22_8_jpg.rf.94ef8c2af24e4dccf0a0eccd5adba5a5.jpg,15_242_211_22_8_jpg.rf.94ef8c2af24e4dccf0a0eccd5adba5a5.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_211_23_2_jpg.rf.27a52e732d953b33163bcab40ab58135.jpg,15_242_211_23_2_jpg.rf.27a52e732d953b33163bcab40ab58135.npz,False,label_problem,manual_label_fix_needed,1,label_problem,Y,Y
15_242_211_23_5_jpg.rf.bce9e259e9b31c54bd8c587f87469bb0.jpg,15_242_211_23_5_jpg.rf.bce9e259e9b31c54bd8c587f87469bb0.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_212_18_13_jpg.rf.a476804b4eefc193938bb38ba9121514.jpg,15_242_212_18_13_jpg.rf.a476804b4eefc193938bb38ba9121514.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_212_19_17_jpg.rf.ee63dbfeedda1f6be93416972ae99d1d.jpg,15_242_212_19_17_jpg.rf.ee63dbfeedda1f6be93416972ae99d1d.npz,False,label_problem,manual_label_fix_needed,1,label_problem,Y,Y
15_242_212_20_13_jpg.rf.5fdbb3b68659833bfc19dd237efa8b44.jpg,15_242_212_20_13_jpg.rf.5fdbb3b68659833bfc19dd237efa8b44.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_212_20_20_jpg.rf.ce22a17983a8811259897e7a56953f90.jpg,15_242_212_20_20_jpg.rf.ce22a17983a8811259897e7a56953f90.npz,True,reviewed_trusted,gt_reliable_and_no_label_exclusion,2,model_error,Y,N
15_242_212_20_21_jpg.rf.f45ddcbe8e9b9c20dfc208c6cbfb44ad.jpg,15_242_212_20_21_jpg.rf.f45ddcbe8e9b9c20dfc208c6cbfb44ad.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_212_21_14_jpg.rf.d7cae3d1aa43bc1405dfbbb1517494e2.jpg,15_242_212_21_14_jpg.rf.d7cae3d1aa43bc1405dfbbb1517494e2.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_212_21_26_jpg.rf.c6df846542e25f81268f2293acd40aab.jpg,15_242_212_21_26_jpg.rf.c6df846542e25f81268f2293acd40aab.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_212_22_16_jpg.rf.f5b6662459d7632ee3e9dea0b8cc19f1.jpg,15_242_212_22_16_jpg.rf.f5b6662459d7632ee3e9dea0b8cc19f1.npz,True,reviewed_trusted,gt_reliable_and_no_label_exclusion,1,model_error,Y,Y
15_242_212_22_18_jpg.rf.74c8762f0aeb5e645dd400fcc549913a.jpg,15_242_212_22_18_jpg.rf.74c8762f0aeb5e645dd400fcc549913a.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_212_24_11_jpg.rf.08eb728d26908123f0e010d35d42510c.jpg,15_242_212_24_11_jpg.rf.08eb728d26908123f0e010d35d42510c.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_212_24_19_jpg.rf.e5742fa53faa2d4acbe6412b5afd1a74.jpg,15_242_212_24_19_jpg.rf.e5742fa53faa2d4acbe6412b5afd1a74.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_212_24_23_jpg.rf.d4236dd476a5db9c3b56bba338e5a67b.jpg,15_242_212_24_23_jpg.rf.d4236dd476a5db9c3b56bba338e5a67b.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_212_25_13_jpg.rf.b90b94b97df4bcf4cfa72ac1c7973873.jpg,15_242_212_25_13_jpg.rf.b90b94b97df4bcf4cfa72ac1c7973873.npz,False,label_problem,manual_label_fix_needed,1,label_problem,Y,Y
15_242_212_25_14_jpg.rf.b17fcf13f81341dc054581a3d964a591.jpg,15_242_212_25_14_jpg.rf.b17fcf13f81341dc054581a3d964a591.npz,False,excluded,manual_exclude_eval,2,exclude_eval|label_problem,N|Y,N|Y
15_242_212_25_16_jpg.rf.3264de8e4b369a6263ba97bcf2ef8c00.jpg,15_242_212_25_16_jpg.rf.3264de8e4b369a6263ba97bcf2ef8c00.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_212_25_20_jpg.rf.a3dd06f193d23fdffa23cc60fffbd882.jpg,15_242_212_25_20_jpg.rf.a3dd06f193d23fdffa23cc60fffbd882.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_212_25_25_jpg.rf.0daaf2cdd76e8d9be6e603a6755e663a.jpg,15_242_212_25_25_jpg.rf.0daaf2cdd76e8d9be6e603a6755e663a.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_212_25_7_jpg.rf.f5d7e574975c923a1bdfe748d96f55a7.jpg,15_242_212_25_7_jpg.rf.f5d7e574975c923a1bdfe748d96f55a7.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_212_26_14_jpg.rf.268be714e5849beab291d7b15df77a73.jpg,15_242_212_26_14_jpg.rf.268be714e5849beab291d7b15df77a73.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_212_26_20_jpg.rf.cbc7ba040191b1fe7567797f28851082.jpg,15_242_212_26_20_jpg.rf.cbc7ba040191b1fe7567797f28851082.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_212_26_24_jpg.rf.d7b1718b5019a05385bc7edcfcac4aa2.jpg,15_242_212_26_24_jpg.rf.d7b1718b5019a05385bc7edcfcac4aa2.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_212_26_6_jpg.rf.189bdd100026aa878ef3ab5949118d7f.jpg,15_242_212_26_6_jpg.rf.189bdd100026aa878ef3ab5949118d7f.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_212_26_9_jpg.rf.354d1c7c0ca854912633f792101d4b83.jpg,15_242_212_26_9_jpg.rf.354d1c7c0ca854912633f792101d4b83.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
15_242_212_27_5_jpg.rf.b3fd2f55e6ef0e5c2f54a70494003d1a.jpg,15_242_212_27_5_jpg.rf.b3fd2f55e6ef0e5c2f54a70494003d1a.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
16_224_101_109_11_jpg.rf.7b68e5acb5b7a668daea0f76e5e5dea7.jpg,16_224_101_109_11_jpg.rf.7b68e5acb5b7a668daea0f76e5e5dea7.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
16_224_101_110_45_jpg.rf.991622bbb6181ef0723166412530412e.jpg,16_224_101_110_45_jpg.rf.991622bbb6181ef0723166412530412e.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
16_224_101_111_34_jpg.rf.b6c214acee76cff3fd6bace9906a0aa1.jpg,16_224_101_111_34_jpg.rf.b6c214acee76cff3fd6bace9906a0aa1.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
16_224_101_111_42_jpg.rf.b8f829d49815af2ec5ff1433811ca2e0.jpg,16_224_101_111_42_jpg.rf.b8f829d49815af2ec5ff1433811ca2e0.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
16_224_101_111_44_jpg.rf.743fbb24dbf9f2bb7a300ae39b4bd8d9.jpg,16_224_101_111_44_jpg.rf.743fbb24dbf9f2bb7a300ae39b4bd8d9.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
16_224_101_112_29_jpg.rf.dc7c613f80c5d6bb1a8073a33d582b0f.jpg,16_224_101_112_29_jpg.rf.dc7c613f80c5d6bb1a8073a33d582b0f.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
16_224_603_158_53_jpg.rf.8e3c2bc3ca6bd504352849d9312bb3a1.jpg,16_224_603_158_53_jpg.rf.8e3c2bc3ca6bd504352849d9312bb3a1.npz,False,label_problem,manual_label_fix_needed,1,label_problem,N,N
16_224_603_159_48_jpg.rf.2b3f52f8b568eccede25af67b79976b8.jpg,16_224_603_159_48_jpg.rf.2b3f52f8b568eccede25af67b79976b8.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
16_224_603_160_48_jpg.rf.15982a5c8bb02a313f8571ca399c69b3.jpg,16_224_603_160_48_jpg.rf.15982a5c8bb02a313f8571ca399c69b3.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
16_224_603_162_34_jpg.rf.616f4a7702d9cc8794af9a2f77ff682c.jpg,16_224_603_162_34_jpg.rf.616f4a7702d9cc8794af9a2f77ff682c.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
16_224_603_162_38_jpg.rf.880a43618f309d49771af20accaf4155.jpg,16_224_603_162_38_jpg.rf.880a43618f309d49771af20accaf4155.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
16_224_604_89_44_jpg.rf.1c4655aa871631b74fb7b8095938d58d.jpg,16_224_604_89_44_jpg.rf.1c4655aa871631b74fb7b8095938d58d.npz,False,excluded,manual_exclude_eval,2,exclude_eval|label_problem,N,N|Y
16_224_604_89_60_jpg.rf.816dfc532ae7b75a7c11a02f5aa3a086.jpg,16_224_604_89_60_jpg.rf.816dfc532ae7b75a7c11a02f5aa3a086.npz,False,label_problem,manual_label_fix_needed,2,label_problem|model_error,N|Y,N|Y
16_224_604_90_12_jpg.rf.af7285b66502b1dc78bc7ba05ebef92c.jpg,16_224_604_90_12_jpg.rf.af7285b66502b1dc78bc7ba05ebef92c.npz,False,label_problem,manual_label_fix_needed,2,label_problem|model_error,Y,N
16_224_604_92_31_jpg.rf.8356e38064280d88767548c7aef3e2f7.jpg,16_224_604_92_31_jpg.rf.8356e38064280d88767548c7aef3e2f7.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
16_224_606_176_20_jpg.rf.a266e6cbc59c7871d627b9daf9a19b3c.jpg,16_224_606_176_20_jpg.rf.a266e6cbc59c7871d627b9daf9a19b3c.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
16_224_606_178_27_jpg.rf.47071204fea52d1580d781d020db5ff2.jpg,16_224_606_178_27_jpg.rf.47071204fea52d1580d781d020db5ff2.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
16_224_606_179_24_jpg.rf.bd3ddfe32a984070a94293c5bb1d2102.jpg,16_224_606_179_24_jpg.rf.bd3ddfe32a984070a94293c5bb1d2102.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
16_253_302_18_13_jpg.rf.f26cdfc16f5e5a13fdba771313aa3468.jpg,16_253_302_18_13_jpg.rf.f26cdfc16f5e5a13fdba771313aa3468.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
16_253_302_19_8_jpg.rf.c77568c7a91c9a076f37324d56184e34.jpg,16_253_302_19_8_jpg.rf.c77568c7a91c9a076f37324d56184e34.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
16_253_308_19_15_jpg.rf.89cbb1ce0a425c5dbe966db95ff03ce0.jpg,16_253_308_19_15_jpg.rf.89cbb1ce0a425c5dbe966db95ff03ce0.npz,False,label_problem,manual_label_fix_needed,1,label_problem,Y,Y
16_253_308_22_13_jpg.rf.004f83e96a6c89938787d8a199b699e3.jpg,16_253_308_22_13_jpg.rf.004f83e96a6c89938787d8a199b699e3.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
16_253_308_22_9_jpg.rf.61baf2c77bea3451155cf994f45da1ce.jpg,16_253_308_22_9_jpg.rf.61baf2c77bea3451155cf994f45da1ce.npz,False,label_problem,manual_label_fix_needed,1,label_problem,Y,Y
16_253_308_23_15_jpg.rf.29f0209fdf4639b52f9d236ecd950184.jpg,16_253_308_23_15_jpg.rf.29f0209fdf4639b52f9d236ecd950184.npz,False,label_problem,manual_label_fix_needed,1,label_problem,N,N
16_256_202_21_5_jpg.rf.d6a2360d4172609911294a95da60bf1d.jpg,16_256_202_21_5_jpg.rf.d6a2360d4172609911294a95da60bf1d.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
16_256_205_15_10_jpg.rf.268bef5bbd63267f8e0d8c73a258797b.jpg,16_256_205_15_10_jpg.rf.268bef5bbd63267f8e0d8c73a258797b.npz,True,unreviewed_not_worst,not_present_in_manual_worst_case_review,0,,,
