split,image_file,mask_file,keep,status,review_records,manual_error_types,gt_reliable_values,suggest_fix_label_values,notes
train,15_239_101_65_68_jpg.rf.ec568ee68944efc12d2697b2702b6874.jpg,15_239_101_65_68_jpg.rf.ec568ee68944efc12d2697b2702b6874.npz,True,unreviewed_kept,0,,,,
train,15_239_101_65_74_jpg.rf.1c8ee54f7e2e246695221d0bd03789d8.jpg,15_239_101_65_74_jpg.rf.1c8ee54f7e2e246695221d0bd03789d8.npz,True,unreviewed_kept,0,,,,
train,15_239_101_65_76_jpg.rf.57b91e1a4ee3a8e0e06d3be8c8833b18.jpg,15_239_101_65_76_jpg.rf.57b91e1a4ee3a8e0e06d3be8c8833b18.npz,True,unreviewed_kept,0,,,,
train,15_239_203_35_26_jpg.rf.138a8c26d47c905b918aaaaaea0221f4.jpg,15_239_203_35_26_jpg.rf.138a8c26d47c905b918aaaaaea0221f4.npz,True,unreviewed_kept,0,,,,
train,15_239_203_35_58_jpg.rf.6c4a51026fedaaf80e739ed3289589ff.jpg,15_239_203_35_58_jpg.rf.6c4a51026fedaaf80e739ed3289589ff.npz,True,unreviewed_kept,0,,,,
train,15_239_203_36_57_jpg.rf.eaaf83e78e91dfe4c3897a950e07e375.jpg,15_239_203_36_57_jpg.rf.eaaf83e78e91dfe4c3897a950e07e375.npz,True,unreviewed_kept,0,,,,
train,15_239_203_38_51_jpg.rf.4c9d82bb849fead6bb6d7a7a91a6999d.jpg,15_239_203_38_51_jpg.rf.4c9d82bb849fead6bb6d7a7a91a6999d.npz,True,unreviewed_kept,0,,,,
train,15_239_203_38_56_jpg.rf.4361290d71f49b30b3ae5abebb02eb9a.jpg,15_239_203_38_56_jpg.rf.4361290d71f49b30b3ae5abebb02eb9a.npz,True,unreviewed_kept,0,,,,
train,15_239_203_39_54_jpg.rf.76d19c0570544e8827773cf5538778e4.jpg,15_239_203_39_54_jpg.rf.76d19c0570544e8827773cf5538778e4.npz,True,unreviewed_kept,0,,,,
train,15_239_203_40_52_jpg.rf.6d12b5fe52f75880bf27385bdac24642.jpg,15_239_203_40_52_jpg.rf.6d12b5fe52f75880bf27385bdac24642.npz,True,unreviewed_kept,0,,,,
train,15_239_203_40_55_jpg.rf.2cdf3e087b931d7b153744efb87b162e.jpg,15_239_203_40_55_jpg.rf.2cdf3e087b931d7b153744efb87b162e.npz,True,unreviewed_kept,0,,,,
train,15_239_203_41_58_jpg.rf.d3387d3537ab325ca20e8d3ce43a49ff.jpg,15_239_203_41_58_jpg.rf.d3387d3537ab325ca20e8d3ce43a49ff.npz,True,unreviewed_kept,0,,,,
train,15_242_201_56_20_jpg.rf.16268cfb4145c8d25f3dae28365439e0.jpg,15_242_201_56_20_jpg.rf.16268cfb4145c8d25f3dae28365439e0.npz,True,unreviewed_kept,0,,,,
train,15_242_202_102_30_jpg.rf.86fdfb74a403c701fafa910f8872c1eb.jpg,15_242_202_102_30_jpg.rf.86fdfb74a403c701fafa910f8872c1eb.npz,True,unreviewed_kept,0,,,,
train,15_242_202_102_45_jpg.rf.32300fc0a07d6b23a66e1f18e9412573.jpg,15_242_202_102_45_jpg.rf.32300fc0a07d6b23a66e1f18e9412573.npz,True,unreviewed_kept,0,,,,
train,15_242_202_103_58_jpg.rf.c1757ab52432f0e686ce544d2fab2e90.jpg,15_242_202_103_58_jpg.rf.c1757ab52432f0e686ce544d2fab2e90.npz,True,unreviewed_kept,0,,,,
train,15_242_202_105_98_jpg.rf.3c1e632c3a7e3f36b9c242281bfb99de.jpg,15_242_202_105_98_jpg.rf.3c1e632c3a7e3f36b9c242281bfb99de.npz,True,unreviewed_kept,0,,,,
train,15_242_202_107_108_jpg.rf.47deb444dcacdf3142f7056298cadf3b.jpg,15_242_202_107_108_jpg.rf.47deb444dcacdf3142f7056298cadf3b.npz,True,unreviewed_kept,0,,,,
train,15_242_202_108_52_jpg.rf.18ec420c385bc735fc5f8eda17a04775.jpg,15_242_202_108_52_jpg.rf.18ec420c385bc735fc5f8eda17a04775.npz,True,unreviewed_kept,0,,,,
train,15_242_202_115_36_jpg.rf.8585d9d9a39948341eb7d08fcf8a1a09.jpg,15_242_202_115_36_jpg.rf.8585d9d9a39948341eb7d08fcf8a1a09.npz,True,unreviewed_kept,0,,,,
train,15_242_202_115_60_jpg.rf.49f9af5afaf8c90192b8694de4d4449e.jpg,15_242_202_115_60_jpg.rf.49f9af5afaf8c90192b8694de4d4449e.npz,True,unreviewed_kept,0,,,,
train,15_242_202_115_75_jpg.rf.cfad64769910d24d80cb84574f767b04.jpg,15_242_202_115_75_jpg.rf.cfad64769910d24d80cb84574f767b04.npz,True,unreviewed_kept,0,,,,
train,15_242_202_120_83_jpg.rf.f80e2bdd56dc15ee44fba2a1d5e8863d.jpg,15_242_202_120_83_jpg.rf.f80e2bdd56dc15ee44fba2a1d5e8863d.npz,True,unreviewed_kept,0,,,,
train,15_242_202_122_89_jpg.rf.6362a1293e7fed23b4a1a99ddaaf6aba.jpg,15_242_202_122_89_jpg.rf.6362a1293e7fed23b4a1a99ddaaf6aba.npz,True,unreviewed_kept,0,,,,
train,15_242_202_123_91_jpg.rf.c12a75ccc80e421a6bdeaadd3dc6f401.jpg,15_242_202_123_91_jpg.rf.c12a75ccc80e421a6bdeaadd3dc6f401.npz,True,unreviewed_kept,0,,,,
train,15_242_202_123_92_jpg.rf.bea6475666252b2c26671bacc059d295.jpg,15_242_202_123_92_jpg.rf.bea6475666252b2c26671bacc059d295.npz,True,unreviewed_kept,0,,,,
train,15_242_202_130_19_jpg.rf.5db416a157ca5d24c52e8c99963e4bbd.jpg,15_242_202_130_19_jpg.rf.5db416a157ca5d24c52e8c99963e4bbd.npz,True,unreviewed_kept,0,,,,
train,15_242_202_130_27_jpg.rf.2fd3960f239c578d07c8a476ab97413c.jpg,15_242_202_130_27_jpg.rf.2fd3960f239c578d07c8a476ab97413c.npz,True,unreviewed_kept,0,,,,
train,15_242_202_130_63_jpg.rf.cdc4b10d314a31620ff6fcaa3e612a5e.jpg,15_242_202_130_63_jpg.rf.cdc4b10d314a31620ff6fcaa3e612a5e.npz,True,unreviewed_kept,0,,,,
train,15_242_202_134_52_jpg.rf.e1fe88c84b03583ab16d7d509bfe5a5b.jpg,15_242_202_134_52_jpg.rf.e1fe88c84b03583ab16d7d509bfe5a5b.npz,True,unreviewed_kept,0,,,,
train,15_242_202_139_40_jpg.rf.64884bf0b806707579dfb818f660f29d.jpg,15_242_202_139_40_jpg.rf.64884bf0b806707579dfb818f660f29d.npz,True,unreviewed_kept,0,,,,
train,15_242_202_143_66_jpg.rf.ed5144f91cd8ed6d78ab53e756b455a6.jpg,15_242_202_143_66_jpg.rf.ed5144f91cd8ed6d78ab53e756b455a6.npz,True,unreviewed_kept,0,,,,
train,15_242_202_151_34_jpg.rf.e97d23dbc64e33001bf92876d58f9c75.jpg,15_242_202_151_34_jpg.rf.e97d23dbc64e33001bf92876d58f9c75.npz,True,unreviewed_kept,0,,,,
train,15_242_202_165_10_jpg.rf.b0312b353591148989f39565f0e85bd2.jpg,15_242_202_165_10_jpg.rf.b0312b353591148989f39565f0e85bd2.npz,True,unreviewed_kept,0,,,,
train,15_242_202_167_26_jpg.rf.1be4d206213297776f06c536498d1f72.jpg,15_242_202_167_26_jpg.rf.1be4d206213297776f06c536498d1f72.npz,True,unreviewed_kept,0,,,,
train,15_242_202_168_26_jpg.rf.c83e081a84e8bc6604a627405caf7892.jpg,15_242_202_168_26_jpg.rf.c83e081a84e8bc6604a627405caf7892.npz,True,unreviewed_kept,0,,,,
train,15_242_202_16_128_jpg.rf.6a67b5ea53555fdf178f03721707ee32.jpg,15_242_202_16_128_jpg.rf.6a67b5ea53555fdf178f03721707ee32.npz,True,unreviewed_kept,0,,,,
train,15_242_202_21_88_jpg.rf.99619f32bc9c1f82bebd93bc12cd8036.jpg,15_242_202_21_88_jpg.rf.99619f32bc9c1f82bebd93bc12cd8036.npz,True,unreviewed_kept,0,,,,
train,15_242_202_22_85_jpg.rf.f4e824b331b3051f153a227f69291f1e.jpg,15_242_202_22_85_jpg.rf.f4e824b331b3051f153a227f69291f1e.npz,True,unreviewed_kept,0,,,,
train,15_242_202_23_130_jpg.rf.ad90ec511f9873fb76f4eedd97a32f85.jpg,15_242_202_23_130_jpg.rf.ad90ec511f9873fb76f4eedd97a32f85.npz,True,unreviewed_kept,0,,,,
train,15_242_202_38_76_jpg.rf.a849953af12ab94d41220d42182b08a1.jpg,15_242_202_38_76_jpg.rf.a849953af12ab94d41220d42182b08a1.npz,True,unreviewed_kept,0,,,,
train,15_242_202_4_100_jpg.rf.acaa12de19934e0e688c853a1331d5c6.jpg,15_242_202_4_100_jpg.rf.acaa12de19934e0e688c853a1331d5c6.npz,True,unreviewed_kept,0,,,,
train,15_242_202_51_117_jpg.rf.b9fcd0da030f2f7302d14597ab2c91fa.jpg,15_242_202_51_117_jpg.rf.b9fcd0da030f2f7302d14597ab2c91fa.npz,True,unreviewed_kept,0,,,,
train,15_242_202_55_67_jpg.rf.421ca02a1b88ba6c2212bf0cba9838bd.jpg,15_242_202_55_67_jpg.rf.421ca02a1b88ba6c2212bf0cba9838bd.npz,True,unreviewed_kept,0,,,,
train,15_242_202_55_76_jpg.rf.f4f7f10aa18d57c6807146d277d0c442.jpg,15_242_202_55_76_jpg.rf.f4f7f10aa18d57c6807146d277d0c442.npz,True,unreviewed_kept,0,,,,
train,15_242_202_60_112_jpg.rf.bfaf0eb03115ac3d29177490d436c3f9.jpg,15_242_202_60_112_jpg.rf.bfaf0eb03115ac3d29177490d436c3f9.npz,True,unreviewed_kept,0,,,,
train,15_242_202_63_107_jpg.rf.e768237ff6f029fb4a4440e261b8a9e8.jpg,15_242_202_63_107_jpg.rf.e768237ff6f029fb4a4440e261b8a9e8.npz,True,unreviewed_kept,0,,,,
train,15_242_202_66_101_jpg.rf.e8ef9f9393ee1f55150dd4280d502f77.jpg,15_242_202_66_101_jpg.rf.e8ef9f9393ee1f55150dd4280d502f77.npz,True,unreviewed_kept,0,,,,
train,15_242_202_72_108_jpg.rf.467856e83d5c5b00cd2fcd141643a118.jpg,15_242_202_72_108_jpg.rf.467856e83d5c5b00cd2fcd141643a118.npz,True,unreviewed_kept,0,,,,
train,15_242_202_77_90_jpg.rf.a18b28eb339fbf24ba4d5e84b80af64a.jpg,15_242_202_77_90_jpg.rf.a18b28eb339fbf24ba4d5e84b80af64a.npz,True,unreviewed_kept,0,,,,
train,15_242_202_80_72_jpg.rf.131521c318ea9424444f0111bfe0033c.jpg,15_242_202_80_72_jpg.rf.131521c318ea9424444f0111bfe0033c.npz,True,unreviewed_kept,0,,,,
train,15_242_202_81_85_jpg.rf.4a4c6807128ddc9b3e63d11f9e252cba.jpg,15_242_202_81_85_jpg.rf.4a4c6807128ddc9b3e63d11f9e252cba.npz,True,unreviewed_kept,0,,,,
train,15_242_202_90_50_jpg.rf.c7f173d61b008faf584bec45a995b8ec.jpg,15_242_202_90_50_jpg.rf.c7f173d61b008faf584bec45a995b8ec.npz,True,unreviewed_kept,0,,,,
train,15_242_202_90_87_jpg.rf.fb38af252a16b5f3510ec8bba2c036ed.jpg,15_242_202_90_87_jpg.rf.fb38af252a16b5f3510ec8bba2c036ed.npz,True,unreviewed_kept,0,,,,
train,15_242_202_92_68_jpg.rf.50a5c71b4d1001b68d8de5f3864fd2e8.jpg,15_242_202_92_68_jpg.rf.50a5c71b4d1001b68d8de5f3864fd2e8.npz,True,unreviewed_kept,0,,,,
train,15_242_202_93_60_jpg.rf.658265fcdfaaaaeca0bc7b5993d2928e.jpg,15_242_202_93_60_jpg.rf.658265fcdfaaaaeca0bc7b5993d2928e.npz,True,unreviewed_kept,0,,,,
train,15_242_202_95_118_jpg.rf.53ef5702599a85e8c4a902cca94f243d.jpg,15_242_202_95_118_jpg.rf.53ef5702599a85e8c4a902cca94f243d.npz,True,unreviewed_kept,0,,,,
train,15_242_202_96_87_jpg.rf.ae9e0a65a3aa355af7c010f26f068194.jpg,15_242_202_96_87_jpg.rf.ae9e0a65a3aa355af7c010f26f068194.npz,True,unreviewed_kept,0,,,,
train,15_242_206_14_26_jpg.rf.bc4272a696df5f1e07981b06eec48eed.jpg,15_242_206_14_26_jpg.rf.bc4272a696df5f1e07981b06eec48eed.npz,True,unreviewed_kept,0,,,,
train,15_242_206_23_14_jpg.rf.85ace5143221666b1f8bdde7ff2ba6e9.jpg,15_242_206_23_14_jpg.rf.85ace5143221666b1f8bdde7ff2ba6e9.npz,True,unreviewed_kept,0,,,,
train,15_242_207_29_12_jpg.rf.433636c27c434297d1b114654aeb9953.jpg,15_242_207_29_12_jpg.rf.433636c27c434297d1b114654aeb9953.npz,True,unreviewed_kept,0,,,,
train,15_242_207_69_15_jpg.rf.36e37d6ffbca9ffac198a3fb51cfa340.jpg,15_242_207_69_15_jpg.rf.36e37d6ffbca9ffac198a3fb51cfa340.npz,True,unreviewed_kept,0,,,,
train,15_242_208_17_24_jpg.rf.6cf35c86b4d08300bad053c32229d3ec.jpg,15_242_208_17_24_jpg.rf.6cf35c86b4d08300bad053c32229d3ec.npz,True,unreviewed_kept,0,,,,
train,15_242_208_17_26_jpg.rf.b4e9b7b7d41b4ece76dd13f6c346c5bb.jpg,15_242_208_17_26_jpg.rf.b4e9b7b7d41b4ece76dd13f6c346c5bb.npz,True,unreviewed_kept,0,,,,
train,15_242_208_17_27_jpg.rf.1b82993d9d6e19f4886630e9ea0ed3dd.jpg,15_242_208_17_27_jpg.rf.1b82993d9d6e19f4886630e9ea0ed3dd.npz,True,unreviewed_kept,0,,,,
train,15_242_208_18_12_jpg.rf.3fd0f5e6b6c39e7ef655d0c92ab12ba0.jpg,15_242_208_18_12_jpg.rf.3fd0f5e6b6c39e7ef655d0c92ab12ba0.npz,True,unreviewed_kept,0,,,,
train,15_242_208_18_13_jpg.rf.094557ad05d656de05d2ae54cc80b0c1.jpg,15_242_208_18_13_jpg.rf.094557ad05d656de05d2ae54cc80b0c1.npz,True,unreviewed_kept,0,,,,
train,15_242_208_18_15_jpg.rf.f16fbc7ef6208e85052cf3e64ebdd87f.jpg,15_242_208_18_15_jpg.rf.f16fbc7ef6208e85052cf3e64ebdd87f.npz,True,unreviewed_kept,0,,,,
train,15_242_208_18_17_jpg.rf.8741b96d8fdb7a79d6e16064fb9149dc.jpg,15_242_208_18_17_jpg.rf.8741b96d8fdb7a79d6e16064fb9149dc.npz,True,unreviewed_kept,0,,,,
train,15_242_208_18_18_jpg.rf.cab9dd4335a7e327f2f1e474d83b52a7.jpg,15_242_208_18_18_jpg.rf.cab9dd4335a7e327f2f1e474d83b52a7.npz,True,unreviewed_kept,0,,,,
train,15_242_208_18_19_jpg.rf.f35bd7a4dc8be3754a3bda5d799c12e4.jpg,15_242_208_18_19_jpg.rf.f35bd7a4dc8be3754a3bda5d799c12e4.npz,True,unreviewed_kept,0,,,,
train,15_242_208_18_20_jpg.rf.7eaad023ed81d4b8406c19de77bbd759.jpg,15_242_208_18_20_jpg.rf.7eaad023ed81d4b8406c19de77bbd759.npz,True,unreviewed_kept,0,,,,
train,15_242_208_18_21_jpg.rf.91724c3f6b6d4361362cb7c01bc1d0a5.jpg,15_242_208_18_21_jpg.rf.91724c3f6b6d4361362cb7c01bc1d0a5.npz,True,unreviewed_kept,0,,,,
train,15_242_208_18_22_jpg.rf.6c174e180a7731b22d8f06808205083f.jpg,15_242_208_18_22_jpg.rf.6c174e180a7731b22d8f06808205083f.npz,True,unreviewed_kept,0,,,,
train,15_242_208_18_24_jpg.rf.0cc3280048271a6f2b864b5d2658fce7.jpg,15_242_208_18_24_jpg.rf.0cc3280048271a6f2b864b5d2658fce7.npz,True,unreviewed_kept,0,,,,
train,15_242_208_18_25_jpg.rf.bc62adf7a4d5b6f1fcd413034633a7cc.jpg,15_242_208_18_25_jpg.rf.bc62adf7a4d5b6f1fcd413034633a7cc.npz,True,unreviewed_kept,0,,,,
train,15_242_208_18_5_jpg.rf.661786f57eeaf5671a00890aba702cd3.jpg,15_242_208_18_5_jpg.rf.661786f57eeaf5671a00890aba702cd3.npz,True,unreviewed_kept,0,,,,
train,15_242_208_198_49_jpg.rf.ffe243e39d97208dc3de1981b5d2908b.jpg,15_242_208_198_49_jpg.rf.ffe243e39d97208dc3de1981b5d2908b.npz,True,unreviewed_kept,0,,,,
train,15_242_208_198_51_jpg.rf.3568d26e393424987ef54323a29ed869.jpg,15_242_208_198_51_jpg.rf.3568d26e393424987ef54323a29ed869.npz,True,unreviewed_kept,0,,,,
train,15_242_208_198_53_jpg.rf.da3d420a213d3b0a1460d91cc3d40b01.jpg,15_242_208_198_53_jpg.rf.da3d420a213d3b0a1460d91cc3d40b01.npz,True,unreviewed_kept,0,,,,
train,15_242_208_198_54_jpg.rf.ec83ff5ad77b89d717ee07c428fc3a12.jpg,15_242_208_198_54_jpg.rf.ec83ff5ad77b89d717ee07c428fc3a12.npz,True,unreviewed_kept,0,,,,
train,15_242_208_198_55_jpg.rf.bdbda90c37e06e9b9967b696454a954e.jpg,15_242_208_198_55_jpg.rf.bdbda90c37e06e9b9967b696454a954e.npz,True,unreviewed_kept,0,,,,
train,15_242_208_198_58_jpg.rf.34ecf145985d2ba9b11674c8ebb1f27e.jpg,15_242_208_198_58_jpg.rf.34ecf145985d2ba9b11674c8ebb1f27e.npz,True,unreviewed_kept,0,,,,
train,15_242_208_199_16_jpg.rf.6e0ce4368f4f491731705e85041cfdc8.jpg,15_242_208_199_16_jpg.rf.6e0ce4368f4f491731705e85041cfdc8.npz,True,unreviewed_kept,0,,,,
train,15_242_208_199_18_jpg.rf.69aebde8628c11612b5d019e6a937848.jpg,15_242_208_199_18_jpg.rf.69aebde8628c11612b5d019e6a937848.npz,True,unreviewed_kept,0,,,,
train,15_242_208_199_21_jpg.rf.9fe3e49a83e221c3b3a29ed83054b0a4.jpg,15_242_208_199_21_jpg.rf.9fe3e49a83e221c3b3a29ed83054b0a4.npz,True,unreviewed_kept,0,,,,
train,15_242_208_199_37_jpg.rf.e4be93577dd714d6f3f3e85ddce2b236.jpg,15_242_208_199_37_jpg.rf.e4be93577dd714d6f3f3e85ddce2b236.npz,True,unreviewed_kept,0,,,,
train,15_242_208_199_39_jpg.rf.ae599c8512e23a3d4b7a8f01236818dc.jpg,15_242_208_199_39_jpg.rf.ae599c8512e23a3d4b7a8f01236818dc.npz,True,unreviewed_kept,0,,,,
train,15_242_208_199_40_jpg.rf.2d0181e1b3061cea2d81281b67ae0956.jpg,15_242_208_199_40_jpg.rf.2d0181e1b3061cea2d81281b67ae0956.npz,True,unreviewed_kept,0,,,,
train,15_242_208_199_41_jpg.rf.caa1a43789744018076886f672e2d817.jpg,15_242_208_199_41_jpg.rf.caa1a43789744018076886f672e2d817.npz,True,unreviewed_kept,0,,,,
train,15_242_208_199_44_jpg.rf.4023d7fad933c56518ae57bb275a08ef.jpg,15_242_208_199_44_jpg.rf.4023d7fad933c56518ae57bb275a08ef.npz,True,unreviewed_kept,0,,,,
train,15_242_208_19_10_jpg.rf.2d0e4f70d19b06171a7dce59f47bd1f8.jpg,15_242_208_19_10_jpg.rf.2d0e4f70d19b06171a7dce59f47bd1f8.npz,True,unreviewed_kept,0,,,,
train,15_242_208_19_11_jpg.rf.4b163c6c0e421c995c6d5930efa925df.jpg,15_242_208_19_11_jpg.rf.4b163c6c0e421c995c6d5930efa925df.npz,True,unreviewed_kept,0,,,,
train,15_242_208_19_16_jpg.rf.e94cfeb637de438c9959398f596c4d1e.jpg,15_242_208_19_16_jpg.rf.e94cfeb637de438c9959398f596c4d1e.npz,True,unreviewed_kept,0,,,,
train,15_242_208_19_19_jpg.rf.7ca16770c17bfef5895e0f2fdc07a1b7.jpg,15_242_208_19_19_jpg.rf.7ca16770c17bfef5895e0f2fdc07a1b7.npz,True,unreviewed_kept,0,,,,
train,15_242_208_19_23_jpg.rf.a1098cad9a35f886c39b689552ade5c5.jpg,15_242_208_19_23_jpg.rf.a1098cad9a35f886c39b689552ade5c5.npz,True,unreviewed_kept,0,,,,
train,15_242_208_19_28_jpg.rf.5e9128ad7a06b0c19a60bdf4b7076787.jpg,15_242_208_19_28_jpg.rf.5e9128ad7a06b0c19a60bdf4b7076787.npz,True,unreviewed_kept,0,,,,
train,15_242_208_19_3_jpg.rf.d929c29c1a8d3374d74ab9591ccad289.jpg,15_242_208_19_3_jpg.rf.d929c29c1a8d3374d74ab9591ccad289.npz,True,unreviewed_kept,0,,,,
train,15_242_208_19_4_jpg.rf.e1462ac643851523250f74c46d4c59e0.jpg,15_242_208_19_4_jpg.rf.e1462ac643851523250f74c46d4c59e0.npz,True,unreviewed_kept,0,,,,
train,15_242_208_19_6_jpg.rf.6601e11160b32c7b09415ff0f2b01f36.jpg,15_242_208_19_6_jpg.rf.6601e11160b32c7b09415ff0f2b01f36.npz,True,unreviewed_kept,0,,,,
train,15_242_208_19_8_jpg.rf.5fb77c12e1beabb429d523bf5a166be1.jpg,15_242_208_19_8_jpg.rf.5fb77c12e1beabb429d523bf5a166be1.npz,True,reviewed_kept,1,,,,
train,15_242_208_19_9_jpg.rf.c01c900f2dbd92310d1d0b7126a98504.jpg,15_242_208_19_9_jpg.rf.c01c900f2dbd92310d1d0b7126a98504.npz,True,unreviewed_kept,0,,,,
train,15_242_208_20_10_jpg.rf.b8350508d533741b861bd16dba70acfd.jpg,15_242_208_20_10_jpg.rf.b8350508d533741b861bd16dba70acfd.npz,True,unreviewed_kept,0,,,,
train,15_242_208_20_12_jpg.rf.24c6b5cb8e8d3a36751b22bca8ee91fd.jpg,15_242_208_20_12_jpg.rf.24c6b5cb8e8d3a36751b22bca8ee91fd.npz,True,unreviewed_kept,0,,,,
train,15_242_208_20_16_jpg.rf.ef19fdee7fff7c89abf038576fdbc613.jpg,15_242_208_20_16_jpg.rf.ef19fdee7fff7c89abf038576fdbc613.npz,True,unreviewed_kept,0,,,,
train,15_242_208_20_17_jpg.rf.af1530bf981105bf07a4df4270cf2ab7.jpg,15_242_208_20_17_jpg.rf.af1530bf981105bf07a4df4270cf2ab7.npz,True,unreviewed_kept,0,,,,
train,15_242_208_20_18_jpg.rf.ef9b41a38b86682cba0f820d5e0c4984.jpg,15_242_208_20_18_jpg.rf.ef9b41a38b86682cba0f820d5e0c4984.npz,True,unreviewed_kept,0,,,,
train,15_242_208_20_20_jpg.rf.f914aaaf607d47e7498d1e0d43547c9a.jpg,15_242_208_20_20_jpg.rf.f914aaaf607d47e7498d1e0d43547c9a.npz,True,unreviewed_kept,0,,,,
